Time                        Note
44.48571428571429            F#2
44.662244897959184            C#4
44.83877551020408            D#2
45.015306122448976            D#2
45.19183673469388            D#4
45.368367346938776            C#2
45.54489795918367            C#4
45.72142857142857            F#3
45.89795918367347            B2
46.07448979591837            B2
46.251020408163264            F#3
46.42755102040816            B2
46.60408163265306            B2
46.78061224489796            F#3
46.957142857142856            F#4
47.13367346938775            B2
47.310204081632655            B2
47.48673469387755            C#4
47.66326530612245            F#3
47.839795918367344            G#4
48.01632653061225            G#4
48.19285714285714            B2
48.36938775510204            D#4
48.545918367346935            B2
48.72244897959184            B2
48.898979591836735            D#4
49.07551020408163            B3
49.25204081632653            G#3
49.42857142857143            G#3
49.60510204081633            D#4
49.78163265306122            F4
49.95816326530612            F4
50.13469387755102            F3
50.31122448979592            F#3
50.487755102040815            F#2
50.66428571428571            A#2
50.840816326530614            A#2
51.01734693877551            A#2
51.19387755102041            D2
51.3704081632653            B2
51.546938775510206            B2
51.7234693877551            B2
51.9            F#3
52.076530612244895            B2
52.2530612244898            B2
52.429591836734694            B2
52.60612244897959            F#4
52.78265306122449            F4
52.95918367346939            F4
53.135714285714286            B2
53.31224489795918            F4
53.48877551020408            B2
53.66530612244898            D#6
53.84183673469388            B2
54.018367346938774            D#4
54.19489795918367            G#2
54.371428571428574            G#2
54.54795918367347            G#2
54.724489795918366            G#2
54.90102040816326            G#2
55.077551020408166            G#2
55.25408163265306            G#2
55.43061224489796            G#2
55.607142857142854            F3
55.78367346938776            G#2
55.960204081632654            F#3
56.13673469387755            G#2
56.313265306122446            C#2
56.48979591836735            C#2
56.666326530612245            C#2
56.84285714285714            F#3
57.01938775510204            B2
57.19591836734694            B2
57.37244897959184            D#4
57.54897959183673            D#4
57.72551020408163            D#4
57.90204081632653            A#6
58.07857142857143            A#2
58.255102040816325            D#4
58.43163265306122            B2
58.608163265306125            B2
58.78469387755102            F#4
58.96122448979592            B2
59.13775510204081            F#3
59.31428571428572            F#3
59.49081632653061            B2
59.66734693877551            F#4
59.843877551020405            F#4
60.02040816326531            D#2
60.196938775510205            D#2
60.3734693877551            F#3
60.55            C#3
60.7265306122449            G#3
60.9030612244898            C#4
61.07959183673469            C#3
61.25612244897959            C#4
61.43265306122449            F4
61.60918367346939            C#4
61.785714285714285            C#3
61.96224489795918            C#3
62.138775510204084            F#3
62.31530612244898            F#3
62.49183673469388            F#3
62.66836734693877            G#2
62.844897959183676            G#2
63.02142857142857            G#2
63.19795918367347            G#2
63.374489795918365            A2
63.55102040816327            G#2
63.727551020408164            G#2
63.90408163265306            A2
64.08061224489796            G#2
64.25714285714285            G#2
64.43367346938776            G#2
64.61020408163266            G#2
64.78673469387755            F#3
64.96326530612245            B2
65.13979591836734            B2
65.31632653061224            B2
65.49285714285715            D#2
65.66938775510204            D#2
65.84591836734694            D#3
66.02244897959184            C#3
66.19897959183673            D#2
66.37551020408164            D#2
66.55204081632652            C#4
66.72857142857143            F3
66.90510204081633            F3
67.08163265306122            F3
67.25816326530612            F#3
67.43469387755103            F3
67.61122448979592            F3
67.78775510204082            C#4
67.96428571428571            F#3
68.14081632653061            D#4
68.31734693877551            B2
68.4938775510204            B2
68.67040816326531            F#3
68.84693877551021            A#5
69.0234693877551            A#2
69.2            B2
69.37653061224489            F#4
69.5530612244898            F#4
69.7295918367347            B7
69.90612244897959            F#4
70.08265306122449            F#3
70.2591836734694            A#2
70.43571428571428            F#3
70.61224489795919            B2
70.78877551020408            B2
70.96530612244898            F#4
71.14183673469388            F#3
71.31836734693877            F#3
71.49489795918367            D#2
71.67142857142858            D#3
71.84795918367347            G#3
72.02448979591837            G#3
72.20102040816326            C#4
72.37755102040816            C#4
72.55408163265307            C#4
72.73061224489796            F4
72.90714285714286            C#3
73.08367346938776            C#4
73.26020408163265            C#3
73.43673469387755            C#3
73.61326530612244            C#3
73.78979591836735            G#2
73.96632653061225            A2
74.14285714285714            B7
74.31938775510204            G#3
74.49591836734695            D#4
74.67244897959183            G#2
74.84897959183674            A#4
75.02551020408163            D#4
75.20204081632653            F#4
75.37857142857143            B7
75.55510204081632            F#4
75.73163265306123            F#4
75.90816326530613            B2
76.08469387755102            B1
76.26122448979592            C#4
76.43775510204081            B2
76.61428571428571            F#4
76.79081632653062            F#3
76.9673469387755            C#4
77.14387755102041            F#3
77.32040816326531            C#3
77.4969387755102            G#3
77.6734693877551            F4
77.85            F3
78.0265306122449            F3
78.2030612244898            F4
78.37959183673469            F#3
78.5561224489796            F#2
78.7326530612245            F3
78.90918367346939            C#3
79.08571428571429            C#4
79.26224489795918            D#4
79.43877551020408            D#3
79.61530612244898            D#3
79.79183673469387            D#3
79.96836734693878            G#2
80.14489795918368            D#5
80.32142857142857            D#5
80.49795918367347            A#3
80.67448979591836            A#3
80.85102040816327            G#2
81.02755102040817            A#4
81.20408163265306            G#2
81.38061224489796            G#4
81.55714285714286            F7
81.73367346938775            G4
81.91020408163266            G4
82.08673469387755            G4
82.26326530612245            D#3
82.43979591836735            D#3
82.61632653061224            D#2
82.79285714285714            D#2
82.96938775510205            D#2
83.14591836734694            D#3
83.32244897959184            D#3
83.49897959183673            D#3
83.67551020408163            D#3
83.85204081632654            G#2
84.02857142857142            G#2
84.20510204081633            C7
84.38163265306123            G#2
84.55816326530612            G#2
84.73469387755102            G#2
84.91122448979591            A#4
85.08775510204082            G#3
85.26428571428572            G#2
85.44081632653061            G#2
85.61734693877551            G#2
85.79387755102042            G4
85.9704081632653            G4
86.14693877551021            G4
86.3234693877551            G4
86.5            G#4
86.6765306122449            G#4
86.85306122448979            G#4
87.0295918367347            B1
87.20612244897958            B3
87.38265306122449            D#2
87.55918367346939            D#2
87.73571428571428            D#2
87.91224489795918            F#3
88.08877551020409            F3
88.26530612244898            F#3
88.44183673469388            F#3
88.61836734693877            D#4
88.79489795918367            F#3
88.97142857142858            A#2
89.14795918367346            A#7
89.32448979591837            D#7
89.50102040816327            D#5
89.67755102040816            D#3
89.85408163265306            D#3
90.03061224489795            A2
90.20714285714286            D#3
90.38367346938776            G#2
90.56020408163265            G#2
90.73673469387755            G#2
90.91326530612245            G#2
91.08979591836734            G#2
91.26632653061225            G#2
91.44285714285714            G#2
91.61938775510204            C#3
91.79591836734694            C#3
91.97244897959183            C#3
92.14897959183673            C#3
92.32551020408164            G#2
92.50204081632653            G#2
92.67857142857143            C#3
92.85510204081632            F3
93.03163265306122            F4
93.20816326530613            F4
93.38469387755102            D#3
93.56122448979592            D#3
93.73775510204082            D#3
93.91428571428571            D#4
94.09081632653061            D#4
94.2673469387755            D#4
94.4438775510204            D#4
94.62040816326531            F3
94.7969387755102            F3
94.9734693877551            F#3
95.15            F#3
95.3265306122449            D#4
95.5030612244898            D#4
95.67959183673469            A#3
95.85612244897959            D#2
96.0326530612245            D#3
96.20918367346938            D#3
96.38571428571429            A2
96.56224489795919            B3
96.73877551020408            G#2
96.91530612244898            D#3
97.09183673469387            D#3
97.26836734693877            G#2
97.44489795918368            G#2
97.62142857142857            A2
97.79795918367347            B3
97.97448979591837            B3
98.15102040816326            G#2
98.32755102040817            B3
98.50408163265305            B3
98.68061224489796            B3
98.85714285714286            B3
99.03367346938775            F#3
99.21020408163265            F#3
99.38673469387756            F#3
99.56326530612245            F#3
99.73979591836735            D#2
99.91632653061224            F#3
100.09285714285714            F#2
100.26938775510204            D#7
100.44591836734693            D#7
100.62244897959184            D#7
100.79897959183674            F#4
100.97551020408163            D#3
101.15204081632653            C#3
101.32857142857142            B2
101.50510204081633            B2
101.68163265306123            B2
101.85816326530612            G#2
102.03469387755102            A#4
102.21122448979592            G#2
102.38775510204081            G#2
102.56428571428572            B2
102.7408163265306            G#2
102.91734693877551            C#3
103.09387755102041            C#2
103.2704081632653            C#2
103.4469387755102            G#2
103.62346938775511            G#2
103.8            G#2
103.9765306122449            C#2
104.15306122448979            G#2
104.32959183673469            F#4
104.5061224489796            F#2
104.68265306122449            D#4
104.85918367346939            D#4
105.03571428571429            D#4
105.21224489795918            D#4
105.38877551020408            D#2
105.56530612244897            D#3
105.74183673469388            A#2
105.91836734693878            F3
106.09489795918367            F#3
106.27142857142857            F#3
106.44795918367348            D#5
106.62448979591836            F#3
106.80102040816327            F#4
106.97755102040816            F#3
107.15408163265306            D#2
107.33061224489796            G#2
107.50714285714285            G#2
107.68367346938776            G#2
107.86020408163266            G#2
108.03673469387755            G#2
108.21326530612245            D#3
108.38979591836734            D#3
108.56632653061224            G#2
108.74285714285715            G#2
108.91938775510204            B3
109.09591836734694            D#4
109.27244897959184            B3
109.44897959183673            C#2
109.62551020408164            G#2
109.80204081632652            B3
109.97857142857143            F#2
110.15510204081633            A#2
110.33163265306122            B2
110.50816326530612            B2
110.68469387755103            F#3
110.86122448979592            B2
111.03775510204082            D#3
111.21428571428571            A#2
111.39081632653061            A#2
111.56734693877551            F#4
111.7438775510204            B2
111.92040816326531            B3
112.09693877551021            B2
112.2734693877551            F#4
112.45            F#4
112.62653061224489            D#7
112.8030612244898            A#2
112.9795918367347            B3
113.15612244897959            D#4
113.33265306122449            B3
113.5091836734694            D#4
113.68571428571428            B2
113.86224489795919            B3
114.03877551020408            F#4
114.21530612244898            D#3
114.39183673469388            F3
114.56836734693877            B3
114.74489795918367            C7
114.92142857142858            C7
115.09795918367347            C#3
115.27448979591837            A#2
115.45102040816326            A#2
115.62755102040816            A#2
115.80408163265307            C7
115.98061224489796            F#4
116.15714285714286            B3
116.33367346938776            A#2
116.51020408163265            C#3
116.68673469387755            D#3
116.86326530612244            D#3
117.03979591836735            B2
117.21632653061225            F#4
117.39285714285714            F#4
117.56938775510204            F#4
117.74591836734695            F5
117.92244897959183            F#4
118.09897959183674            F#4
118.27551020408163            B3
118.45204081632653            B2
118.62857142857143            F#4
118.80510204081632            C#4
118.98163265306123            C#4
119.15816326530613            C#4
119.33469387755102            C#3
119.51122448979592            G#4
119.68775510204081            C#3
119.86428571428571            G#3
120.04081632653062            D#4
120.2173469387755            D#4
120.39387755102041            D#4
120.57040816326531            D#4
120.7469387755102            D#4
120.9234693877551            D#4
121.1            F5
121.2765306122449            D#5
121.4530612244898            B2
121.62959183673469            B2
121.8061224489796            D#4
121.9826530612245            A#4
122.15918367346939            A#4
122.33571428571429            F6
122.51224489795918            A#4
122.68877551020408            A#4
122.86530612244898            F#4
123.04183673469387            F#4
123.21836734693878            F#4
123.39489795918368            F#4
123.57142857142857            B2
123.74795918367347            F#5
123.92448979591836            F#4
124.10102040816327            D#5
124.27755102040817            F5
124.45408163265306            F5
124.63061224489796            D#2
124.80714285714286            F#4
124.98367346938775            F#4
125.16020408163266            C#3
125.33673469387755            G#3
125.51326530612245            F3
125.68979591836735            F3
125.86632653061224            F5
126.04285714285714            G#2
126.21938775510205            F4
126.39591836734694            G#2
126.57244897959184            C#4
126.74897959183673            G#4
126.92551020408163            F#3
127.10204081632654            A#7
127.27857142857142            G#2
127.45510204081633            G#3
127.63163265306123            A#4
127.80816326530612            A#4
127.98469387755102            A2
128.16122448979593            A2
128.33775510204083            D6
128.5142857142857            F#4
128.6908163265306            G#2
128.8673469387755            G#2
129.04387755102042            F#3
129.22040816326532            F#3
129.3969387755102            F#2
129.5734693877551            D#4
129.75            F#5
129.9265306122449            A#2
130.1030612244898            F#3
130.27959183673468            F#3
130.45612244897958            F#3
130.6326530612245            A#4
130.8091836734694            G#3
130.9857142857143            A#2
131.16224489795917            F3
131.33877551020407            F3
131.51530612244898            F3
131.69183673469388            F3
131.86836734693878            A#4
132.0448979591837            F3
132.22142857142856            C#4
132.39795918367346            C#4
132.57448979591837            D#5
132.75102040816327            A#6
132.92755102040817            C#7
133.10408163265305            B2
133.28061224489795            A#5
133.45714285714286            B2
133.63367346938776            F6
133.81020408163266            D6
133.98673469387754            C#7
134.16326530612244            F#5
134.33979591836734            F#2
134.51632653061225            C#7
134.69285714285715            F#4
134.86938775510205            C#4
135.04591836734693            D#4
135.22244897959183            D#5
135.39897959183673            F#4
135.57551020408164            D#2
135.75204081632654            F#3
135.92857142857142            F#3
136.10510204081632            A#4
136.28163265306122            C#3
136.45816326530613            G#3
136.63469387755103            F3
136.8112244897959            F3
136.9877551020408            C#4
137.1642857142857            G#2
137.34081632653061            C#4
137.51734693877552            C#4
137.69387755102042            F5
137.8704081632653            G#4
138.0469387755102            C#3
138.2234693877551            F#3
138.4            D#5
138.5765306122449            G#2
138.75306122448978            D#4
138.9295918367347            A#4
139.1061224489796            G#2
139.2826530612245            A#4
139.4591836734694            F5
139.63571428571427            G#2
139.81224489795918            C#6
139.98877551020408            D6
140.16530612244898            F#4
140.34183673469389            F#3
140.5183673469388            F#4
140.69489795918366            B2
140.87142857142857            F#4
141.04795918367347            F#4
141.22448979591837            F4
141.40102040816328            A#3
141.57755102040815            C#4
141.75408163265305            C#4
141.93061224489796            A#4
142.10714285714286            G#3
142.28367346938776            A#4
142.46020408163264            F3
142.63673469387754            F3
142.81326530612245            F3
142.98979591836735            F#4
143.16632653061225            D#4
143.34285714285716            F3
143.51938775510203            G#4
143.69591836734693            F#4
143.87244897959184            D#5
144.04897959183674            F#4
144.22551020408164            F#3
144.40204081632652            F#2
144.57857142857142            F6
144.75510204081633            F6
144.93163265306123            F6
145.10816326530613            F#2
145.284693877551            F#4
145.4612244897959            C#6
145.6377551020408            F#4
145.81428571428572            F#4
145.99081632653062            F#4
146.16734693877552            F#5
146.3438775510204            C#4
146.5204081632653            D#5
146.6969387755102            F#5
146.8734693877551            F5
147.05            F#3
147.2265306122449            F#4
147.4030612244898            F#3
147.5795918367347            C#3
147.7561224489796            C#3
147.9326530612245            F3
148.10918367346937            F3
148.28571428571428            F5
148.46224489795918            G#2
148.63877551020408            A2
148.815306122449            F4
148.9918367346939            C#4
149.16836734693877            F3
149.34489795918367            F#3
149.52142857142857            G#2
149.69795918367348            G#2
149.87448979591838            A2
150.05102040816325            A#4
150.22755102040816            A#4
150.40408163265306            A#4
150.58061224489796            F6
150.75714285714287            D6
150.93367346938774            F#4
151.11020408163265            A2
151.28673469387755            G#2
151.46326530612245            F#4
151.63979591836735            F#3
151.81632653061226            F#3
151.99285714285713            F#4
152.16938775510204            F#3
152.34591836734694            F#3
152.52244897959184            F#3
152.69897959183675            F#3
152.87551020408162            D#2
153.05204081632652            C#4
153.22857142857143            G#3
153.40510204081633            D#2
153.58163265306123            A#4
153.7581632653061            D#2
153.934693877551            F3
154.11122448979592            F3
154.28775510204082            D#3
154.46428571428572            G2
154.64081632653063            F#3
154.8173469387755            C#4
154.9938775510204            D#5
155.1704081632653            F#4
155.3469387755102            C#7
155.5234693877551            D#4
155.7            D#4
155.8765306122449            B2
156.0530612244898            B2
156.2295918367347            D6
156.4061224489796            B2
156.58265306122448            F#4
156.75918367346938            B2
156.93571428571428            F#4
157.1122448979592            F#4
157.2887755102041            C#3
157.465306122449            B2
157.64183673469387            D#4
157.81836734693877            F#4
157.99489795918367            F#4
158.17142857142858            F#3
158.34795918367348            C#3
158.52448979591836            F#3
158.70102040816326            C#3
158.87755102040816            G#3
159.05408163265307            F3
159.23061224489797            F3
159.40714285714284            F3
159.58367346938775            C#3
159.76020408163265            C#4
159.93673469387755            C#4
160.11326530612246            G#3
160.28979591836736            F#3
160.46632653061224            F#3
160.64285714285714            G#3
160.81938775510204            D#5
160.99591836734695            D#5
161.17244897959185            G#3
161.34897959183672            G#2
161.52551020408163            G#2
161.70204081632653            A#4
161.87857142857143            A#4
162.05510204081634            G#2
162.2316326530612            D#2
162.40816326530611            D#4
162.58469387755102            F#4
162.76122448979592            F#3
162.93775510204082            F#4
163.11428571428573            F#4
163.2908163265306            D#4
163.4673469387755            F#4
163.6438775510204            F4
163.8204081632653            F#3
163.99693877551022            C#4
164.1734693877551            C#4
164.35            A#4
164.5265306122449            G#3
164.7030612244898            A#4
164.8795918367347            F3
165.05612244897958            F3
165.23265306122448            F3
165.40918367346939            F#4
165.5857142857143            F#3
165.7622448979592            C#4
165.9387755102041            C#4
166.11530612244897            C#4
166.29183673469387            D#5
166.46836734693878            G#2
166.64489795918368            A#3
166.82142857142858            D#5
166.99795918367346            A#3
167.17448979591836            G4
167.35102040816327            G#3
167.52755102040817            F5
167.70408163265307            G#4
167.88061224489795            G#3
168.05714285714285            D6
168.23367346938775            C#4
168.41020408163266            D#5
168.58673469387756            G6
168.76326530612246            D6
168.93979591836734            D6
169.11632653061224            G4
169.29285714285714            D6
169.46938775510205            D#3
169.64591836734695            G4
169.82244897959183            G4
169.99897959183673            G4
170.17551020408163            G4
170.35204081632654            D#4
170.52857142857144            D#4
170.7051020408163            D#6
170.88163265306122            A#4
171.05816326530612            D#4
171.23469387755102            G#2
171.41122448979593            G3
171.58775510204083            G#3
171.7642857142857            F#5
171.9408163265306            G#2
172.1173469387755            G#4
172.29387755102042            D6
172.47040816326532            D#4
172.6469387755102            D#5
172.8234693877551            G4
173.0            G4
173.1765306122449            G4
173.3530612244898            G4
173.52959183673468            D#6
173.70612244897958            D#6
173.8826530612245            D#6
174.0591836734694            D#6
174.2357142857143            D#3
174.41224489795917            D#4
174.58877551020407            D#4
174.76530612244898            D#4
174.94183673469388            B4
175.11836734693878            A#4
175.2948979591837            G#3
175.47142857142856            D6
175.64795918367346            G3
175.82448979591837            G#3
176.00102040816327            D6
176.17755102040817            A#4
176.35408163265305            G#3
176.53061224489795            G#2
176.70714285714286            G#2
176.88367346938776            D#5
177.06020408163266            G4
177.23673469387754            G4
177.41326530612244            G4
177.58979591836734            G4
177.76632653061225            G4
177.94285714285715            G4
178.11938775510205            G4
178.29591836734693            G4
178.47244897959183            G4
178.64897959183673            D#4
178.82551020408164            D#4
179.00204081632654            D#4
179.17857142857142            B4
179.35510204081632            A#4
179.53163265306122            G#3
179.70816326530613            D6
179.88469387755103            G#2
180.0612244897959            G#4
180.2377551020408            A#4
180.4142857142857            G#3
180.59081632653061            G#3
180.76734693877552            G#2
180.94387755102042            C#4
181.1204081632653            D#5
181.2969387755102            G6
181.4734693877551            G6
181.65            D#4
181.8265306122449            D#4
182.00306122448978            D#4
182.1795918367347            B3
182.3561224489796            B3
182.5326530612245            B3
182.7091836734694            D#5
182.88571428571427            D#3
183.06224489795918            D#2
183.23877551020408            A#2
183.41530612244898            B2
183.59183673469389            B2
183.7683673469388            A#2
183.94489795918366            D#5
184.12142857142857            B3
184.29795918367347            F3
184.47448979591837            B2
184.65102040816328            B2
184.82755102040815            F5
185.00408163265305            B2
185.18061224489796            B2
185.35714285714286            A#2
185.53367346938776            D#7
185.71020408163264            B2
185.88673469387754            D#5
186.06326530612245            A#2
186.23979591836735            B3
186.41632653061225            B2
186.59285714285716            B2
186.76938775510203            D#5
186.94591836734693            B2
187.12244897959184            B2
187.29897959183674            F#2
187.47551020408164            B2
187.65204081632652            F#3
187.82857142857142            B3
188.00510204081633            B2
188.18163265306123            A#2
188.35816326530613            F#4
188.534693877551            C#2
188.7112244897959            C#7
188.8877551020408            F#4
189.06428571428572            F#4
189.24081632653062            B2
189.41734693877552            G#4
189.5938775510204            B2
189.7704081632653            B3
189.9469387755102            F#3
190.1234693877551            B2
190.3            B2
190.4765306122449            D#4
190.6530612244898            B2
190.8295918367347            B2
191.0061224489796            G#5
191.1826530612245            B2
191.35918367346937            B2
191.53571428571428            D#5
191.71224489795918            D#5
191.88877551020408            G#5
192.065306122449            C#4
192.2418367346939            D#5
192.41836734693877            D#5
192.59489795918367            C#3
192.77142857142857            D#5
192.94795918367348            F4
193.12448979591838            F4
193.30102040816325            C7
193.47755102040816            C7
193.65408163265306            C#3
193.83061224489796            A#2
194.00714285714287            A#2
194.18367346938774            A#2
194.36020408163265            F#4
194.53673469387755            F#4
194.71326530612245            D#5
194.88979591836735            F6
195.06632653061226            A#5
195.24285714285713            F6
195.41938775510204            A#6
195.59591836734694            F6
195.77244897959184            F#4
195.94897959183675            F#5
196.12551020408162            B3
196.30204081632652            B3
196.47857142857143            F#4
196.65510204081633            C#4
196.83163265306123            G#6
197.0081632653061            F#4
197.184693877551            F#5
197.36122448979592            F5
197.53775510204082            F#4
197.71428571428572            C#4
197.89081632653063            G#6
198.0673469387755            C#4
198.2438775510204            G#4
198.4204081632653            F5
198.5969387755102            F5
198.7734693877551            F5
198.95            C#5
199.1265306122449            C#5
199.3030612244898            F4
199.4795918367347            C#4
199.6561224489796            F#4
199.83265306122448            C#5
200.00918367346938            G#4
200.18571428571428            G#3
200.3622448979592            D#5
200.5387755102041            G#3
200.715306122449            A#3
200.89183673469387            A#4
201.06836734693877            G#3
201.24489795918367            G#3
201.42142857142858            F#4
201.59795918367348            F#5
201.77448979591836            A#4
201.95102040816326            F#5
202.12755102040816            F#5
202.30408163265307            C#5
202.48061224489797            B3
202.65714285714284            D#5
202.83367346938775            F#5
203.01020408163265            D#4
203.18673469387755            F#4
203.36326530612246            C#4
203.53979591836736            C#4
203.71632653061224            C#4
203.89285714285714            F4
204.06938775510204            F4
204.24591836734695            F4
204.42244897959185            F4
204.59897959183672            F#4
204.77551020408163            F4
204.95204081632653            D#4
205.12857142857143            F4
205.30510204081634            C#4
205.4816326530612            C#5
205.65816326530611            D#7
205.83469387755102            D#5
206.01122448979592            D#4
206.18775510204082            A#5
206.36428571428573            A#5
206.5408163265306            A#4
206.7173469387755            A#4
206.8938775510204            F#5
207.0704081632653            F#5
207.24693877551022            F#4
207.4234693877551            D6
207.6            F#4
207.7765306122449            F#2
207.9530612244898            F#2
208.1295918367347            C#4
208.30612244897958            F#5
208.48265306122448            F#4
208.65918367346939            F5
208.8357142857143            D#2
209.0122448979592            D#2
209.1887755102041            F5
209.36530612244897            D#5
209.54183673469387            F4
209.71836734693878            F4
209.89489795918368            G#2
210.07142857142858            A2
210.24795918367346            G#2
210.42448979591836            F4
210.60102040816327            F4
210.77755102040817            C#4
210.95408163265307            F#4
211.13061224489795            C#2
211.30714285714285            G#2
211.48367346938775            D#5
211.66020408163266            D#5
